time,x,y
  7.5399999999890968e+00,  5.4812246072596714e+01,  7.3130769262442419e-01
  7.5499999999890735e+00,  5.4956940807210614e+01,  7.3378765322586315e-01
  7.5599999999890501e+00,  5.5101771016689483e+01,  7.3627212879054227e-01
  7.5699999999890268e+00,  5.5246736417414802e+01,  7.3876112008031658e-01
  7.5799999999890035e+00,  5.5391836708977102e+01,  7.4125462461099190e-01
  7.5899999999889802e+00,  5.5537071577351277e+01,  7.4375263704609662e-01
  7.5999999999889569e+00,  5.5682440689542950e+01,  7.4625514996172304e-01
  7.6099999999889336e+00,  5.5827943691561075e+01,  7.4876215514624789e-01
  7.6199999999889103e+00,  5.5973580213898195e+01,  7.5127364363427818e-01
  7.6299999999888870e+00,  5.6119349877012517e+01,  7.5378960569288633e-01
  7.6399999999888637e+00,  5.6265252295839680e+01,  7.5631003086790050e-01
  7.6499999999888404e+00,  5.6411287083118978e+01,  7.5883490803289255e-01
  7.6599999999888171e+00,  5.6557453851548054e+01,  7.6136422542592008e-01
  7.6699999999887938e+00,  5.6703752214924592e+01,  7.6389797067862042e-01
  7.6799999999887705e+00,  5.6850181788502830e+01,  7.6643613084751183e-01
  7.6899999999887472e+00,  5.6996742188801925e+01,  7.6897869245440464e-01
  7.6999999999887239e+00,  5.7143433033081699e+01,  7.7152564153730963e-01
  7.7099999999887006e+00,  5.7290253938657692e+01,  7.7407696370995271e-01
  7.7199999999886773e+00,  5.7437204522182618e+01,  7.7663264422659217e-01
  7.7299999999886539e+00,  5.7584284398978326e+01,  7.7919266804890008e-01
  7.7399999999886306e+00,  5.7731493182466046e+01,  7.8175701991197033e-01
